date,hive_weight,hive_temperature,hive_humidity,ambient_temperature,ambient_humidity,ambient_luminosity,ambient_rain,wx_temp,wx_humidity,wx_wind,wx_gusts,wx_direction,wx_dewpoint,wx_pressure,wx_rain,battery
2014-02-09 0:00:00,151.7,72.1,0,32,0,0,39.6,,,,,,,,,
2014-02-10 0:00:00,151.49,72.1,0,32,0,0,38,,,,,,,,,
2014-02-11 0:00:00,152.908,72.1,0,32,0,0,31.7,,,,,,,,,
2014-02-12 0:00:00,157.325,72.1,0,32,0,0,42.8,,,,,,,,,
2014-02-13 0:00:00,160.72,72.1,0,32,0,0,44,,,,,,,,,
2014-02-14 0:00:00,154.372,72.1,0,32,0,0,42.2,,,,,,,,,
2014-02-15 0:00:00,153.025,72.1,0,32,0,0,39.6,,,,,,,,,
2014-02-16 0:00:00,151.189,72.1,0,32,0,0,29.3,,,,,,,,,
2014-02-17 0:00:00,150.252,72.1,0,32,0,0,20.6,,,,,,,,,
2014-02-18 0:00:00,150.648,72.1,0,32,0,0,30.7,,,,,,,,,
2014-02-19 0:00:00,150.719,72.1,0,32,0,0,28.8,,,,,,,,,
2014-02-20 0:00:00,149.989,72.1,0,32,0,0,36.3,,,,,,,,,
2014-02-21 0:00:00,151.106,72.1,0,32,0,0,40.6,,,,,,,,,
2014-02-22 0:00:00,148.528,72.1,0,32,0,0,31.7,,,,,,,,,
2014-02-23 0:00:00,147.901,72.1,0,32,0,0,33.6,,,,,,,,,
2014-02-24 0:00:00,147.143,72.1,0,32,0,0,37.7,,,,,,,,,
2014-02-25 0:00:00,146.476,72.1,0,32,0,0,29.8,,,,,,,,,
2014-02-26 0:00:00,145.367,72.1,0,32,0,0,28.6,,,,,,,,,
2014-02-27 0:00:00,145.631,72.1,0,32,0,0,29.7,,,,,,,,,
2014-02-28 0:00:00,154.336,72.1,0,32,0,0,29.3,,,,,,,,,
2014-03-01 0:00:00,171.737,72.1,0,32,0,0,29.7,,,,,,,,,
2014-03-02 0:00:00,170.645,72.1,0,32,0,0,29,,,,,,,,,
2014-03-03 0:00:00,171.106,72.1,0,32,0,0,29,,,,,,,,,
2014-03-04 0:00:00,169.862,72.1,0,32,0,0,29.7,,,,,,,,,
2014-03-05 0:00:00,168.343,72.1,0,32,0,0,30.5,,,,,,,,,
2014-03-06 0:00:00,167.108,72.1,0,32,0,0,30.9,,,,,,,,,
2014-03-07 0:00:00,168.153,72.1,0,32,0,0,28.6,,,,,,,,,
2014-03-08 0:00:00,166.679,72.1,0,32,0,0,42.2,,,,,,,,,
2014-03-09 0:00:00,165.389,72.1,0,32,0,0,42.4,,,,,,,,,
2014-03-10 0:00:00,165.187,72.1,0,32,0,0,45.3,,,,,,,,,
2014-03-11 0:00:00,165.654,72.1,0,32,0,0,47.4,,,,,,,,,
2014-03-12 0:00:00,168.183,72.1,0,32,0,0,40.2,,,,,,,,,
2014-03-13 0:00:00,166.918,72.1,0,32,0,0,27.6,,,,,,,,,
2014-03-14 0:00:00,165.817,72.1,0,32,0,0,34.2,,,,,,,,,
2014-03-15 0:00:00,165.563,72.1,0,32,0,0,42.6,,,,,,,,,
2014-03-16 0:00:00,169.138,72.1,0,32,0,0,44.2,,,,,,,,,
2014-03-17 0:00:00,171.823,72.1,0,32,0,0,38.4,,,,,,,,,
2014-03-18 0:00:00,171.338,72.1,0,32,0,0,38.2,,,,,,,,,
2014-03-19 0:00:00,169.892,72.1,0,32,0,0,44.6,,,,,,,,,
2014-03-20 0:00:00,167.476,72.1,0,32,0,0,50.3,,,,,,,,,
2014-03-21 0:00:00,165.423,72.1,0,32,0,0,48.2,,,,,,,,,
2014-03-22 0:00:00,149.154,72.1,0,32,0,0,57.7,,,,,,,,,
2014-03-23 0:00:00,116.295,72.1,0,32,0,0,47.4,,,,,,,,,
2014-03-24 0:00:00,114.801,72.1,0,32,0,0,40.3,,,,,,,,,
2014-03-25 0:00:00,113.67,72.1,0,32,0,0,34.9,,,,,,,,,
2014-03-26 0:00:00,112.733,72.1,0,32,0,0,32.6,,,,,,,,,
2014-03-27 0:00:00,111.391,72.1,0,32,0,0,42.6,,,,,,,,,
2014-03-28 0:00:00,111.476,72.1,0,32,0,0,49.2,,,,,,,,,
2014-03-29 0:00:00,111.874,72.1,0,32,0,0,51.4,,,,,,,,,
