date,hive_weight,hive_temperature,hive_humidity,ambient_temperature,ambient_humidity,ambient_luminosity,ambient_rain,wx_temp,wx_humidity,wx_wind,wx_gusts,wx_direction,wx_dewpoint,wx_pressure,wx_rain,battery
2016-08-18 0:00:00,81.938,91.4,47.5,77.3,47.4,3506,81.3,,,,,,,,0,
2016-08-19 0:00:00,81.792,91,47.7,76.7,49,958,80.6,,,,,,,,0,
2016-08-20 0:00:00,81.656,91.1,46.5,76.9,46.2,1480,80.9,,,,,,,,0,
2016-08-21 0:00:00,81.455,90.1,45.6,75.7,47,1539,79.7,,,,,,,,0,
2016-08-22 0:00:00,81.351,89.9,44.8,75.1,48.6,1654,78.7,,,,,,,,0,
2016-08-23 0:00:00,81.197,89.1,44.4,74,45.1,1360,77.4,,,,,,,,0,
2016-08-24 0:00:00,81.028,88.7,43.6,72.8,36.3,1278,76.9,,,,,,,,0,
2016-08-25 0:00:00,80.753,88.7,42.1,73.2,35.3,1392,77,,,,,,,,0,
2016-08-26 0:00:00,80.439,88.2,41.2,72,42.5,1273,76.3,,,,,,,,0,
2016-08-27 0:00:00,80.186,86.8,41.6,70.4,50.9,1212,74.5,,,,,,,,0,
2016-08-28 0:00:00,80.048,86.1,42,71.1,47.2,1159,75,,,,,,,,0,
2016-08-29 0:00:00,79.829,87.6,41.4,72.7,44.2,1556,76.6,,,,,,,,0,
2016-08-30 0:00:00,79.592,87.2,41,73.2,40.1,1148,76.7,,,,,,,,0,
2016-08-31 0:00:00,79.491,85.9,40.2,71.1,45.9,888,74.6,,,,,,,,0,
2016-09-01 0:00:00,79.31,85.6,40.5,69.2,48.3,1122,72.8,,,,,,,,0,
2016-09-02 0:00:00,79.079,85.2,40.5,69,44.9,1050,73.6,,,,,,,,0,
2016-09-03 0:00:00,79.056,84.9,39.6,67,50,1223,70.7,,,,,,,,0,
2016-09-04 0:00:00,78.969,80,40.9,62.7,56.1,1491,65.5,,,,,,,,0,
2016-09-05 0:00:00,78.773,80.2,42,64.1,53.5,1119,67.8,,,,,,,,0,
2016-09-06 0:00:00,78.49,82.8,42.1,67.4,43.4,1279,70.9,,,,,,,,0,
2016-09-07 0:00:00,78.322,84.7,41.1,70.9,40.1,1175,74.6,,,,,,,,0,
2016-09-08 0:00:00,78.186,86,41.1,70.7,46.8,1053,75.4,,,,,,,,0,
2016-09-09 0:00:00,78.02,86.8,42.2,72.2,51.8,897,76.2,,,,,,,,0,
2016-09-10 0:00:00,77.868,88.4,42.9,73.3,50.5,705,77.5,,,,,,,,0,
2016-09-11 0:00:00,77.783,87.1,43,72.1,46.4,844,75.1,,,,,,,,0,
2016-09-12 0:00:00,77.658,79.9,42.1,63.3,47,606,66.1,,,,,,,,0,
2016-09-13 0:00:00,77.654,73,42.5,55.9,67.7,620,58.7,,,,,,,,0,
2016-09-14 0:00:00,77.512,75.9,43.6,58.8,60.8,460,61.7,,,,,,,,0,
2016-09-15 0:00:00,77.358,79.2,43.6,63.1,56.5,471,66.1,,,,,,,,0,
2016-09-16 0:00:00,77.38,84.8,43.9,66.9,49.1,462,71,,,,,,,,0,
2016-09-17 0:00:00,77.555,89.8,47.6,68.3,45.2,346,73.3,,,,,,,,0,
2016-09-18 0:00:00,77.504,89.7,48.6,72.4,41.7,369,76.9,,,,,,,,0,
2016-09-30 0:00:00,76.3,76.4,36.7,60,43.3,100,65.3,,,,,,,,0,
2016-10-01 0:00:00,76.292,70.9,36.7,55.7,51.3,276,57.7,,,,,,,,0,
2016-10-02 0:00:00,76.251,64.7,37.8,50.7,68.2,858,51.2,,,,,,,,,
2016-10-03 0:00:00,76.28,63.7,42.9,49.4,77.1,1157,48.1,,,,,,,,,
2016-10-04 0:00:00,76.203,69.8,45.4,52.3,70.6,481,53.1,,,,,,,,,
2016-10-05 0:00:00,76.107,68,44.4,52.9,64.5,251,54.1,,,,,,,,,
2016-10-06 0:00:00,75.907,70.8,42.9,56.6,53,235,58.8,,,,,,,,,
2016-10-07 0:00:00,79.268,75.7,41.8,60.8,51.2,386,64.1,,,,,,,,,
2016-10-08 0:00:00,83.507,86.8,45,64.2,44.1,296,67.6,,,,,,,,,
2016-10-09 0:00:00,82.094,91.2,50.4,65,37.1,237,67.3,,,,,,,,,
2016-10-10 0:00:00,80.234,90,52.7,63.4,42.7,361,66.3,,,,,,,,,
2016-10-11 0:00:00,79.743,86.7,53.2,61.3,53.8,269,63.5,,,,,,,,,
2016-10-12 0:00:00,79.374,84.3,54.9,59.6,59.8,357,61.3,,,,,,,,,
2016-10-13 0:00:00,78.953,81.1,56,60.2,55,780,61.4,,,,,,,,,
2016-10-14 0:00:00,79.473,73.5,58.4,54.1,23,353,53.8,,,,,,,,,
2016-10-15 0:00:00,79.874,74.6,59.4,55.8,1.4,322,53.7,,,,,,,,,
2016-10-16 0:00:00,80.283,68.9,59.2,50.5,1.4,83,50.8,,,,,,,,,
